"","Time","FStat","AdjPvalue","r2","ROI","Condition","Emotion"
"T_12722",53.7502,0.112689550398931,0.910290125139245,7.54535885394425e-06,"Verbal","Under","Surprise"
"T_12822",55.7579,-0.147906946170651,0.88833649169418,1.29983246395238e-05,"Verbal","Under","Surprise"
"T_12922",57.7656,0.244803214078979,0.814759171468075,3.56069398388392e-05,"Verbal","Under","Surprise"
"T_13022",59.7733,0.826276668699398,0.417078134216639,0.000405499872274895,"Verbal","Under","Surprise"
"T_13122",61.781,1.47263310082398,0.146386652041678,0.00128690279865762,"Verbal","Under","Surprise"
"T_13222",63.7887,2.09760122054365,0.0377182345317542,0.00260752107423068,"Verbal","Under","Surprise"
"T_13322",65.7964,2.61943754041418,0.00962185224096847,0.00406036424810796,"Verbal","Under","Surprise"
"T_13422",67.8041,3.25662045497825,0.00135449115952103,0.00626212911266988,"Verbal","Under","Surprise"
"T_13522",69.8118,3.4938829579172,0.000604937896131631,0.00720101825494579,"Verbal","Under","Surprise"
"T_13622",71.8195,3.91273315620565,0.000147226652267725,0.00901454118061862,"Verbal","Under","Surprise"
"T_13722",73.8272,4.08726046167744,7.90652939313749e-05,0.0098285827366742,"Verbal","Under","Surprise"
"T_13822",75.8349,4.01661243814724,0.000102506883434465,0.00949494466420364,"Verbal","Under","Surprise"
"T_13922",77.8426,3.94374464725255,0.000132004895399667,0.00915668850313012,"Verbal","Under","Surprise"
"T_14022",79.8503,3.49858337260587,0.000601881156183192,0.00722026674506882,"Verbal","Under","Surprise"
"T_14122",81.858,3.1517680153476,0.00187578782984687,0.00586770879752108,"Verbal","Under","Surprise"
"T_14222",83.8657,2.59479586875962,0.0102997363707903,0.00398463291987616,"Verbal","Under","Surprise"
"T_14322",85.8734,2.92143405865484,0.00387859170922187,0.00504558172573411,"Verbal","Under","Surprise"
"T_14422",87.8811,3.25447685867106,0.00135690867754357,0.00625393955715214,"Verbal","Under","Surprise"
"T_14522",89.8888,3.95694585679085,0.000126135015841766,0.00921752692714262,"Verbal","Under","Surprise"
"T_14622",91.8965,4.83426735683049,3.6573756895811e-06,0.0136958215087503,"Verbal","Under","Surprise"
"T_14722",93.9042,5.73689942207831,4.90676704640378e-08,0.0191804793554315,"Verbal","Under","Surprise"
"T_14822",95.9119,6.6087016082693,3.06178727439608e-10,0.0252942438745077,"Verbal","Under","Surprise"
"T_14922",97.9196,7.00657866464664,2.58382294618395e-11,0.0283426864658378,"Verbal","Under","Surprise"
"T_15022",99.9273,7.23369886142962,6.48357482562432e-12,0.0301536352131984,"Verbal","Under","Surprise"
"T_15122",101.935,7.21841751640298,6.81761405273868e-12,0.0300301911879864,"Verbal","Under","Surprise"
"T_15222",103.9427,7.15254385404468,1.05819931481671e-11,0.0295006899704027,"Verbal","Under","Surprise"
"T_15322",105.9504,6.6111395236562,3.06178727439608e-10,0.0253124366811598,"Verbal","Under","Surprise"
"T_15422",107.9581,6.15128804187772,5.44185751752111e-09,0.0219883202239496,"Verbal","Under","Surprise"
"T_15522",109.9658,6.0016441892652,1.26045879080657e-08,0.0209536471767041,"Verbal","Under","Surprise"
"T_15622",111.9735,5.62038486580577,8.59026109714579e-08,0.0184235003765245,"Verbal","Under","Surprise"
"T_15722",113.9812,5.37342166483903,2.94494553982222e-07,0.0168667005377104,"Verbal","Under","Surprise"
"T_15822",115.9889,5.53967624631359,1.33759774894896e-07,0.0179075845093816,"Verbal","Under","Surprise"
"T_15922",117.9966,5.38004044068692,2.87237794937272e-07,0.0169075746771954,"Verbal","Under","Surprise"
"T_16022",120.0043,5.4093559591654,2.53184648372241e-07,0.0170891760304162,"Verbal","Under","Surprise"
"T_16122",122.012,5.15670890491137,8.63134798040581e-07,0.0155543850374184,"Verbal","Under","Surprise"
"T_16222",124.0197,5.13795058374019,9.42778431997279e-07,0.0154431723450668,"Verbal","Under","Surprise"
"T_16322",126.0274,5.30723899806259,3.9948713057903e-07,0.0164605729941603,"Verbal","Under","Surprise"
"T_16422",128.0351,5.40298296234974,2.59177428197062e-07,0.0170496188845224,"Verbal","Under","Surprise"
"T_16522",130.0428,5.53517679817264,1.35461615250215e-07,0.0178790263344429,"Verbal","Under","Surprise"
"T_16622",132.0505,5.52341424053713,1.42895396576537e-07,0.0178044707146787,"Verbal","Under","Surprise"
"T_16722",134.0582,5.38672840586937,2.8007796979532e-07,0.0169489237437248,"Verbal","Under","Surprise"
"T_16822",136.0659,5.05477464667395,1.36984186773932e-06,0.0149546314486587,"Verbal","Under","Surprise"
"T_16922",138.0736,4.92990887697492,2.42877691435618e-06,0.0142353098882337,"Verbal","Under","Surprise"
"T_17022",140.0813,4.89873748124455,2.74320928122036e-06,0.0140583844427903,"Verbal","Under","Surprise"
"T_17122",142.089,4.61093522713613,9.54154124089958e-06,0.0124750417430708,"Verbal","Under","Surprise"
"T_17222",144.0967,4.21639058888658,5.07688695797527e-05,0.0104528340117842,"Verbal","Under","Surprise"
"T_17322",146.1044,3.76424548292093,0.000250044247240456,0.00834892666164044,"Verbal","Under","Surprise"
"T_17422",148.1121,3.29349729922869,0.00119691264580863,0.00640383910884779,"Verbal","Under","Surprise"
"T_17522",150.1198,3.19850177227162,0.00162903259042335,0.00604195005306496,"Verbal","Under","Surprise"
"T_17622",152.1275,3.00247137404809,0.00300714855876274,0.00532786957239106,"Verbal","Under","Surprise"
"T_17722",154.1352,3.00899327330553,0.00295454550282753,0.00535091687498457,"Verbal","Under","Surprise"
"T_17822",156.1429,3.16611088690789,0.00179299880692247,0.00592091820300389,"Verbal","Under","Surprise"
"T_17922",158.1506,3.32723197970335,0.001074527032458,0.00653483596196835,"Verbal","Under","Surprise"
"T_18022",160.1583,3.63125918104948,0.000385183679230314,0.00777393688181105,"Verbal","Under","Surprise"
"T_18122",162.166,3.85521587367782,0.000178776995258582,0.0087537640853772,"Verbal","Under","Surprise"
"T_18222",164.1737,4.00866379110248,0.000104826184027586,0.00945775700996854,"Verbal","Under","Surprise"
"T_18322",166.1814,3.99633274926073,0.000109188443228255,0.00940020665080132,"Verbal","Under","Surprise"
"T_18422",168.1891,3.85113000050306,0.000180864517727955,0.00873538091469361,"Verbal","Under","Surprise"
"T_18522",170.1968,4.0814851253826,8.01154904754094e-05,0.00980109864691947,"Verbal","Under","Surprise"
"T_18622",172.2045,4.30243970450228,3.56094788844657e-05,0.0108791465631646,"Verbal","Under","Surprise"
"T_18722",174.2122,4.53482379445104,1.3176860202971e-05,0.0120715272685511,"Verbal","Under","Surprise"
"T_18822",176.2199,4.70930463930328,6.27571486446963e-06,0.0130060064322025,"Verbal","Under","Surprise"
"T_18922",178.2276,4.60226158380846,9.81475449537946e-06,0.0124287349913573,"Verbal","Under","Surprise"
"T_19022",180.2353,4.72369460131529,5.9261991316669e-06,0.0130845697434943,"Verbal","Under","Surprise"
"T_19122",182.243,4.6019118895202,9.81475449537946e-06,0.0124268697848229,"Verbal","Under","Surprise"
"T_19222",184.2507,4.45896904958409,1.83527308416082e-05,0.0116757357565875,"Verbal","Under","Surprise"
"T_19322",186.2584,4.10219507757441,7.5478437485269e-05,0.00989982775338272,"Verbal","Under","Surprise"
"T_19422",188.2661,3.64035313801451,0.000376914977517311,0.00781261842800063,"Verbal","Under","Surprise"
"T_19522",190.2738,3.5149818840942,0.000575762754958637,0.0072876164189255,"Verbal","Under","Surprise"
"T_19622",192.2815,3.23034726739604,0.00147030812153299,0.00616211580834625,"Verbal","Under","Surprise"
"T_19722",194.2892,3.25610067380235,0.00135449115952103,0.00626014281897735,"Verbal","Under","Surprise"
"T_19822",196.2969,3.17483313402206,0.00174690045861668,0.005953391461748,"Verbal","Under","Surprise"
"T_19922",198.3046,3.0218437032372,0.00284311143632045,0.00539647134655474,"Verbal","Under","Surprise"
"T_20022",200.3123,3.18221172038588,0.0017163119702249,0.00598093031100533,"Verbal","Under","Surprise"
"T_20122",202.32,3.2182177661894,0.0015276042308125,0.00611620942643543,"Verbal","Under","Surprise"
"T_20222",204.3277,3.18019635187323,0.00172162517965108,0.00597340222460452,"Verbal","Under","Surprise"
"T_20322",206.3354,3.04216723880247,0.00266885929117092,0.00546890551586532,"Verbal","Under","Surprise"
"T_20422",208.3431,2.96521042690266,0.00338192408449014,0.00519713441026615,"Verbal","Under","Surprise"
"T_20522",210.3508,3.06618356554473,0.00248308685047567,0.00555511310969092,"Verbal","Under","Surprise"
"T_20622",212.3585,3.09482276863151,0.00226512454127676,0.00565878108828455,"Verbal","Under","Surprise"
"T_20722",214.3662,3.36935179688111,0.000938912580587679,0.00670021811865029,"Verbal","Under","Surprise"
"T_20822",216.3739,3.49556244028889,0.000603655210511723,0.00720789295396473,"Verbal","Under","Surprise"
"T_20922",218.3816,3.7538001016801,0.000256906475364386,0.00830304036562535,"Verbal","Under","Surprise"
"T_21022",220.3893,3.88013396790876,0.000164826026718993,0.00886628272418877,"Verbal","Under","Surprise"
"T_21122",222.397,3.94301269453404,0.000132004895399667,0.00915332099361843,"Verbal","Under","Surprise"
"T_21222",224.4047,3.97829135043251,0.00011709514655125,0.00931631291056356,"Verbal","Under","Surprise"
"T_21322",226.4124,4.20013628383716,5.31421077733813e-05,0.0103732317994994,"Verbal","Under","Surprise"
"T_21422",228.4201,4.51523179481385,1.42377738719433e-05,0.0119686919959634,"Verbal","Under","Surprise"
"T_21522",230.4278,4.93699527528647,2.36452606442776e-06,0.0142756791755838,"Verbal","Under","Surprise"
"T_21622",232.4355,5.29474122903454,4.22862873516171e-07,0.0163844085027445,"Verbal","Under","Surprise"
"T_21722",234.4432,5.64073698769854,7.75011796415313e-08,0.0185546893982133,"Verbal","Under","Surprise"
"T_21822",236.4509,5.82013461386779,3.35680129554223e-08,0.0197300253694456,"Verbal","Under","Surprise"
"T_21922",238.4586,5.75397658765404,4.57504605476094e-08,0.0192926329894515,"Verbal","Under","Surprise"
"T_22022",240.4663,5.69262509993534,5.83435445334961e-08,0.0188911434938751,"Verbal","Under","Surprise"
"T_22122",242.474,5.49401308764326,1.64309790316837e-07,0.0176187593622259,"Verbal","Under","Surprise"
"T_22222",244.4817,5.31848792860616,3.88206676437617e-07,0.0165292701857388,"Verbal","Under","Surprise"
"T_22322",246.4894,5.0979875785151,1.12727233946506e-06,0.0152075116290262,"Verbal","Under","Surprise"
"T_22422",248.4971,4.61597389483891,9.38474591559431e-06,0.0125019801655076,"Verbal","Under","Surprise"
"T_22522",250.5048,4.35631605155456,2.87183833012178e-05,0.0111502588357674,"Verbal","Under","Surprise"
"T_22622",252.5125,3.85838348022298,0.000178726884113287,0.00876802873293969,"Verbal","Under","Surprise"
"T_22722",254.5202,3.81904210897904,0.000203845089525582,0.00859166517153742,"Verbal","Under","Surprise"
"T_22822",256.5279,4.00406534194946,0.000106285441673334,0.00943627558160787,"Verbal","Under","Surprise"
"T_22922",258.5356,4.26945402317555,4.09684218684968e-05,0.0107147514087382,"Verbal","Under","Surprise"
"T_23022",260.5433,4.55058617098636,1.24092516951225e-05,0.01215456904068,"Verbal","Under","Surprise"
"T_23122",262.551,4.66981564973997,7.47660680415029e-06,0.0127915804680906,"Verbal","Under","Surprise"
"T_23222",264.5587,4.82764623392375,3.74810276186298e-06,0.0136588430580731,"Verbal","Under","Surprise"
"T_23322",266.5664,4.79356866702597,4.39825234672809e-06,0.0134692806806957,"Verbal","Under","Surprise"
"T_23422",268.5741,4.65007497348014,8.1568141949005e-06,0.0126850305063055,"Verbal","Under","Surprise"
"T_23522",270.5818,4.34271203927107,3.03287928332159e-05,0.0110814974786769,"Verbal","Under","Surprise"
"T_23622",272.5895,4.20267429928005,5.2888336114741e-05,0.010385641809737,"Verbal","Under","Surprise"
"T_23722",274.5972,3.85527388766636,0.000178776995258582,0.00875402523750057,"Verbal","Under","Surprise"
"T_23822",276.6049,3.59152007718062,0.000438782011770534,0.00760600503895592,"Verbal","Under","Surprise"
"T_23922",278.6126,3.60660981587237,0.000417835709260299,0.0076695612097436,"Verbal","Under","Surprise"
"T_24022",280.6203,3.38741947812311,0.00088316846266546,0.00677178085063601,"Verbal","Under","Surprise"
"T_24122",282.628,3.30501214752679,0.0011536537496744,0.00644840681442593,"Verbal","Under","Surprise"
"T_24222",284.6357,3.35261598293762,0.00098518986022225,0.00663426297570258,"Verbal","Under","Surprise"
"T_24322",286.6434,3.36333137764953,0.000955621558427574,0.00667645508591652,"Verbal","Under","Surprise"
"T_24422",288.6511,3.3606921328861,0.000960862627215721,0.00666605083579586,"Verbal","Under","Surprise"
"T_24522",290.6588,3.49644119794538,0.000603655210511723,0.00721149128992515,"Verbal","Under","Surprise"
"T_24622",292.6665,3.62356580821458,0.000394997179336065,0.00774128598186374,"Verbal","Under","Surprise"
"T_24722",294.6742,3.55461919879742,0.000498228968792023,0.00745167166368188,"Verbal","Under","Surprise"
"T_24822",296.6819,3.55559535045735,0.000498228968792023,0.00745573438874836,"Verbal","Under","Surprise"
"T_24922",298.6896,3.72520340207633,0.0002835548145895,0.00817804663434718,"Verbal","Under","Surprise"
"T_25022",300.6973,3.45120492652199,0.000705478016375775,0.00702739951643028,"Verbal","Under","Surprise"
"T_25122",302.705,3.63373969557217,0.000383214485802392,0.0077844785624881,"Verbal","Under","Surprise"
"T_25222",304.7127,3.66490667443825,0.000345881190988242,0.00791752605882357,"Verbal","Under","Surprise"
"T_25322",306.7204,3.74433807107826,0.000265441463327164,0.0082615803185121,"Verbal","Under","Surprise"
"T_25422",308.7281,3.82772990896718,0.00019780957051232,0.00863046162048287,"Verbal","Under","Surprise"
"T_25522",310.7358,4.14623497191501,6.47265932865757e-05,0.0101113708803637,"Verbal","Under","Surprise"
"T_25622",312.7435,4.21256631605379,5.12962713647327e-05,0.0104340788931483,"Verbal","Under","Surprise"
"T_25722",314.7512,4.16615935762284,5.97385260675931e-05,0.0102077887051506,"Verbal","Under","Surprise"
"T_25822",316.7589,4.0878541749967,7.90652939313749e-05,0.00983141025910172,"Verbal","Under","Surprise"
"T_25922",318.7666,4.13708473288292,6.65279357679113e-05,0.0100672397776467,"Verbal","Under","Surprise"
"T_26022",320.7743,3.96108564339706,0.000125105690050767,0.00923664566922322,"Verbal","Under","Surprise"
"T_26122",322.782,3.92972797121769,0.000137998842252989,0.0090923063608237,"Verbal","Under","Surprise"
"T_26222",324.7897,3.71723446856276,0.000291210282135761,0.00814337982128377,"Verbal","Under","Surprise"
"T_26322",326.7974,3.75742727452126,0.000254448869986167,0.00831896047457414,"Verbal","Under","Surprise"
"T_26422",328.8051,3.67095564195276,0.000339389007230795,0.00794347576847354,"Verbal","Under","Surprise"
"T_26522",330.8128,3.701582441091,0.000306769688423197,0.00807549875543756,"Verbal","Under","Surprise"
"T_26622",332.8205,3.76110612284425,0.00025196579873205,0.00833512257649816,"Verbal","Under","Surprise"
"T_26722",334.8282,3.6355792617472,0.000382202470660746,0.00779230084745863,"Verbal","Under","Surprise"
"T_26822",336.8359,3.65255012692389,0.000361197634009297,0.00786464600385517,"Verbal","Under","Surprise"
"T_26922",338.8436,3.69949497752188,0.000307864369310202,0.00806646660991683,"Verbal","Under","Surprise"
"T_27022",340.8513,3.69506194413723,0.000311811171385441,0.00804730188554004,"Verbal","Under","Surprise"
"T_27122",342.859,3.59907407762038,0.000428173101546063,0.00763778929223047,"Verbal","Under","Surprise"
"T_27222",344.8667,3.70834617631565,0.000300140155185347,0.00810479830296984,"Verbal","Under","Surprise"
"T_27322",346.8744,3.89895266787417,0.000154853745033053,0.00895172271087374,"Verbal","Under","Surprise"
"T_27422",348.8821,3.93905240837891,0.00013348342823873,0.00913511126947508,"Verbal","Under","Surprise"
"T_27522",350.8898,4.02377184557371,0.000100019986211719,0.0095285005299145,"Verbal","Under","Surprise"
"T_27622",352.8975,4.03890201725905,9.48954745505796e-05,0.00959960413512051,"Verbal","Under","Surprise"
"T_27722",354.9052,4.23236417725925,4.79469945434834e-05,0.0105313484659848,"Verbal","Under","Surprise"
"T_27822",356.9129,4.39816093889343,2.40825242705325e-05,0.0113630510013238,"Verbal","Under","Surprise"
"T_27922",358.9206,4.6342816844219,8.73024923185878e-06,0.0126000950378352,"Verbal","Under","Surprise"
"T_28022",360.9283,4.90708584475689,2.67675515301419e-06,0.0141056650307636,"Verbal","Under","Surprise"
"T_28122",362.936,5.02105731674901,1.59890034083202e-06,0.0147587249662996,"Verbal","Under","Surprise"
"T_28222",364.9437,5.09033036653976,1.16165017554764e-06,0.0151625545254301,"Verbal","Under","Surprise"
"T_28322",366.9514,4.90084999979251,2.73788643766512e-06,0.0140703414182607,"Verbal","Under","Surprise"
"T_28422",368.9591,4.73893183832152,5.56425601576438e-06,0.0131680064134554,"Verbal","Under","Surprise"
"T_28522",370.9668,4.521055648841,1.39537457750248e-05,0.0119992162035143,"Verbal","Under","Surprise"
"T_28622",372.9745,4.54914786757828,1.24092516951225e-05,0.0121469801827936,"Verbal","Under","Surprise"
"T_28722",374.9822,4.39430745587202,2.43408328703058e-05,0.0113433738389785,"Verbal","Under","Surprise"
"T_28822",376.9899,4.11459329774067,7.24194519881862e-05,0.00995916256597162,"Verbal","Under","Surprise"
"T_28922",378.9976,3.68151773630698,0.000327219884419989,0.00798888585642044,"Verbal","Under","Surprise"
"T_29022",381.0053,3.85774013298954,0.000178726884113287,0.00876513063958728,"Verbal","Under","Surprise"
"T_29122",383.013,4.19440776542807,5.41480840105408e-05,0.0103452477566055,"Verbal","Under","Surprise"
"T_29222",385.0207,4.06373685976324,8.59084730157486e-05,0.00971687063516102,"Verbal","Under","Surprise"
"T_29322",387.0284,4.03423627088983,9.624148458289e-05,0.00957765028778579,"Verbal","Under","Surprise"
"T_29422",389.0361,3.89790561757728,0.000154853745033053,0.00894695845828541,"Verbal","Under","Surprise"
"T_29522",391.0438,3.81720770538782,0.000204356063313367,0.00858348429914091,"Verbal","Under","Surprise"
"T_29622",393.0515,4.20681181061155,5.22704129125332e-05,0.0104058882011281,"Verbal","Under","Surprise"
"T_29722",395.0592,4.30376672960524,3.56094788844657e-05,0.0108857855618513,"Verbal","Under","Surprise"
"T_29822",397.0669,4.31899295404815,3.35119459167205e-05,0.0109621012404665,"Verbal","Under","Surprise"
"T_29922",399.0746,4.14462726589505,6.47850779888088e-05,0.0101036102268031,"Verbal","Under","Surprise"
